"id","wave","country_name","iso_code","marital_status","num_of_children","rural_urban_living","age_category","education","gender","employment","trust_people","freq_rel_service_use","freq_internet_personal","freq_sports","freq_social_activities","vol_community_service","vol_education_cult_org","vol_social_charities","vol_political_parties","vol_other_organisation","volunteering_frequency","sei_left_out_soc","sei_life_is_complicated","sei_not_recognised","sei_looked_down","sei_feel_close_to_people","sei","mwbi_felt_cheerful","mwbi_felt_calm","mwbi_felt_active","mwbi_felt_fresh","mwbi_life_is_interesting","mwbi_felt_tense","mwbi_felt_lonely","mwbi_felt_downhearted","mwbi","wlbc_too_tired_household","wlbc_fam_responsibilities","wlbc_cannot_focus_on_work","wlbc","hrs_work_first_job","hrs_work_additional_job","work_hrs"
"KO1136617","2011","North Macedonia","MK","Married or living with partner","4","A medium to large town","35-49","Lower secondary education (ISCED 2)","Female","Homemaker",5,4,1,5,5,4,4,4,4,4,1,4,4,4,4,2,2,2,2,2,2,3,6,6,6,76,NA,NA,NA,NA,NA,NA,NA
"KO1136718","2011","North Macedonia","MK","Married or living with partner","2","A medium to large town","35-49","Lower secondary education (ISCED 2)","Female","Homemaker",5,4,5,5,5,4,4,4,4,4,1,4,4,4,4,2,2,2,2,2,2,3,6,6,6,76,NA,NA,NA,NA,NA,NA,NA
"KO1136819","2011","North Macedonia","MK","Widowed and not living with partner","3","A medium to large town","65+","Upper secondary education (ISCED 3)","Male","Retired",1,5,2,5,5,4,4,4,4,4,1,4,3,4,4,3,2.25,4,4,5,4,5,4,2,3,32,NA,NA,NA,NA,NA,NA,NA
"KO1136920","2011","North Macedonia","MK","Married or living with partner","3","A medium to large town","50-64","Upper secondary education (ISCED 3)","Male","Unable to work - disability/illness",3,4,5,5,5,4,4,4,4,4,1,4,4,3,4,2,2.25,3,3,3,2,3,4,5,5,64,NA,NA,NA,NA,NA,NA,NA
"KO1137012","2011","North Macedonia","MK","Married or living with partner","2","A medium to large town","25-34","Upper secondary education (ISCED 3)","Female","Homemaker",3,4,1,5,5,4,4,4,4,4,1,4,4,4,4,2,2,3,3,3,3,3,5,6,6,60,NA,NA,NA,NA,NA,NA,NA
"KO1137113","2011","North Macedonia","MK","Married or living with partner","2","The open countryside","50-64","Tertiary education - first level (ISCED 5)","Male","Employed (includes on leave)",7,2,3,2,3,1,2,3,3,3,2,2,3,4,3,2,3,3,4,4,3,4,3,3,3,48,1,2,3,2,40,NA,40
"KO1137214","2011","North Macedonia","MK","Married or living with partner","3","The open countryside","35-49","Upper secondary education (ISCED 3)","Male","Employed (includes on leave)",6,4,3,5,5,2,3,3,3,3,2,2,2,2,3,3,3.75,4,3,4,3,4,4,4,4,48,2,3,4,2,40,NA,40
"KO1137315","2011","North Macedonia","MK","Married or living with partner","2","The open countryside","50-64","Tertiary education - first level (ISCED 5)","Male","Employed (includes on leave)",5,2,3,2,3,3,4,4,4,4,2,4,4,4,5,5,1.75,4,4,5,5,5,5,5,6,28,2,1,2,3,40,NA,40
"KO1137416","2011","North Macedonia","MK","Married or living with partner","2","The open countryside","35-49","Upper secondary education (ISCED 3)","Female","Employed (includes on leave)",7,2,2,3,2,2,3,2,3,3,2,2,3,2,2,2,3.75,3,4,3,3,4,3,3,4,52,2,3,4,2,40,NA,40
"KO1137517","2011","North Macedonia","MK","Married or living with partner","2","The open countryside","35-49","Tertiary education - first level (ISCED 5)","Male","Employed (includes on leave)",7,2,3,2,3,2,3,2,3,3,2,3,2,3,2,2,3.5,2,3,2,3,4,3,4,3,64,2,3,2,3,40,NA,40
"KO1137618","2011","North Macedonia","MK","Married or living with partner","2","The open countryside","35-49","Tertiary education - first level (ISCED 5)","Female","Employed (includes on leave)",5,2,3,4,5,3,3,2,3,3,2,3,4,3,4,1,2.5,2,3,4,3,4,4,4,3,56,2,3,4,2,40,NA,40
"KO1137719","2011","North Macedonia","MK","Married or living with partner","4","The open countryside","50-64","Upper secondary education (ISCED 3)","Male","Employed (includes on leave)",5,1,2,1,2,2,3,4,4,4,2,3,3,4,3,2,2.75,2,3,2,3,2,3,2,5,72,1,2,1,3,40,NA,40
"KO1137820","2011","North Macedonia","MK","Married or living with partner","2","The open countryside","35-49","Tertiary education - first level (ISCED 5)","Male","Employed (includes on leave)",5,2,3,2,3,2,3,3,3,4,2,2,4,3,4,2,2.75,3,4,3,5,3,4,3,5,48,2,3,2,3,40,NA,40
"KO1137921","2011","North Macedonia","MK","Married or living with partner","3","The open countryside","35-49","Upper secondary education (ISCED 3)","Male","Employed (includes on leave)",5,2,3,4,3,2,1,3,4,NA,2,3,4,2,5,1,2.5,3,3,4,2,4,3,4,3,56,2,3,2,3,40,5,45
"KO1138013","2011","North Macedonia","MK","Married or living with partner","3","The open countryside","50-64","Upper secondary education (ISCED 3)","Male","Employed (includes on leave)",7,2,3,2,3,2,3,2,4,4,2,3,4,5,4,4,2,3,5,4,2,3,3,4,3,52,2,3,2,3,35,NA,35
"KO1138114","2011","North Macedonia","MK","Never married and not living with partner","0","The open countryside","18-24","Tertiary education - first level (ISCED 5)","Female","Employed (includes on leave)",6,2,3,2,3,2,3,4,NA,NA,2,2,4,2,3,2,3.25,3,2,4,5,6,3,5,1,40,2,3,4,2,30,NA,30
"KO1138215","2011","North Macedonia","MK","Never married and not living with partner","0","The open countryside","18-24","Tertiary education - first level (ISCED 5)","Female","Student",6,2,3,4,5,3,3,4,NA,4,2,4,2,4,5,1,2.25,3,4,3,4,3,3,4,5,52,NA,NA,NA,NA,NA,NA,NA
"KO1138316","2011","North Macedonia","MK","Married or living with partner","0","The open countryside","18-24","Upper secondary education (ISCED 3)","Female","Employed (includes on leave)",6,2,3,4,3,2,3,1,NA,NA,2,2,3,3,3,2,3.25,4,3,4,2,4,4,5,3,52,2,1,2,3,30,NA,30
"KO1138417","2011","North Macedonia","MK","Never married and not living with partner","0","The open countryside","25-34","Tertiary education - first level (ISCED 5)","Female","Unemployed",7,3,2,4,5,3,3,4,NA,NA,2,2,3,1,2,1,4,3,4,2,4,5,4,4,5,48,NA,NA,NA,NA,NA,NA,NA
"KO1138518","2011","North Macedonia","MK","Married or living with partner","1","The open countryside","18-24","Tertiary education - first level (ISCED 5)","Female","Homemaker",7,2,3,5,4,2,3,4,3,3,2,2,2,3,4,3,3.25,4,5,3,6,2,2,4,NA,40,NA,NA,NA,NA,NA,NA,NA
"KO1138619","2011","North Macedonia","MK","Never married and not living with partner","0","The open countryside","18-24","Tertiary education - first level (ISCED 5)","Female","Student",7,5,5,5,5,2,3,2,3,3,2,3,2,4,2,3,3.25,3,4,6,2,4,5,3,1,44,NA,NA,NA,NA,NA,NA,NA
"KO1138720","2011","North Macedonia","MK","Married or living with partner","2","The open countryside","25-34","Upper secondary education (ISCED 3)","Female","Homemaker",6,5,NA,5,NA,2,3,4,NA,NA,2,3,4,2,3,2,3,3,4,5,6,5,3,5,4,28,NA,NA,NA,NA,NA,NA,NA
"KO1138821","2011","North Macedonia","MK","Married or living with partner","2","The open countryside","35-49","Upper secondary education (ISCED 3)","Female","Homemaker",6,2,3,4,5,3,4,NA,NA,NA,2,5,5,NA,NA,NA,NA,4,3,4,2,3,3,4,3,56,NA,NA,NA,NA,NA,NA,NA
"KO1138922","2011","North Macedonia","MK","Never married and not living with partner","0","The open countryside","18-24","Upper secondary education (ISCED 3)","Male","Employed (includes on leave)",8,3,4,5,5,3,4,NA,NA,NA,2,2,5,NA,NA,NA,NA,3,4,5,3,5,3,4,5,40,2,3,4,2,30,NA,30
"KO1139014","2011","North Macedonia","MK","Never married and not living with partner","0","The open countryside","18-24","Tertiary education - first level (ISCED 5)","Male","Student",7,4,5,NA,NA,3,4,NA,4,NA,2,4,2,3,4,3,2.75,4,3,5,2,4,2,3,4,48,NA,NA,NA,NA,NA,NA,NA
"KO1139115","2011","North Macedonia","MK","Never married and not living with partner","0","The open countryside","18-24","Tertiary education - first level (ISCED 5)","Female","Student",5,2,4,NA,3,2,3,4,NA,NA,2,4,5,3,2,1,2.5,3,4,2,6,4,3,5,NA,44,NA,NA,NA,NA,NA,NA,NA
"KO1139216","2011","North Macedonia","MK","Married or living with partner","3","The open countryside","65+","Lower secondary education (ISCED 2)","Female","Retired",4,2,5,5,5,4,4,4,4,4,1,3,3,NA,NA,2,NA,NA,4,4,4,NA,4,5,6,NA,NA,NA,NA,NA,NA,NA,NA
"KO1139317","2011","North Macedonia","MK","Married or living with partner","2","A village/small town","50-64","Upper secondary education (ISCED 3)","Male","Employed (includes on leave)",1,2,2,5,5,4,4,4,4,4,1,4,2,2,2,2,3.5,3,3,3,3,3,5,5,5,60,4,1,4,2,50,NA,50
"KO1139418","2011","North Macedonia","MK","Married or living with partner","2","The open countryside","50-64","Upper secondary education (ISCED 3)","Female","Retired",1,3,5,5,5,4,4,4,4,4,1,3,2,2,4,2,3.25,3,3,3,3,3,5,5,5,60,NA,NA,NA,NA,NA,NA,NA
"KO1139519","2011","North Macedonia","MK","Married or living with partner","1","The open countryside","25-34","Upper secondary education (ISCED 3)","Female","Employed (includes on leave)",3,4,5,5,5,4,4,4,4,4,1,4,3,3,NA,2,NA,2,2,2,2,2,5,6,6,80,3,4,4,1,NA,NA,NA
"KO1139620","2011","North Macedonia","MK","Married or living with partner","2","The open countryside","65+","Upper secondary education (ISCED 3)","Female","Unemployed",1,3,5,5,5,4,4,4,4,4,1,4,4,2,4,2,2.5,2,2,2,2,2,4,6,6,80,NA,NA,NA,NA,NA,NA,NA
"KO1139721","2011","North Macedonia","MK","Married or living with partner","1","The open countryside","35-49","Upper secondary education (ISCED 3)","Female","Homemaker",1,2,1,5,5,4,4,4,4,4,1,4,3,4,4,2,2.25,2,2,2,2,2,5,6,6,80,NA,NA,NA,NA,NA,NA,NA
"KO1139822","2011","North Macedonia","MK","Never married and not living with partner","0","The open countryside","18-24","Upper secondary education (ISCED 3)","Female","Unemployed",1,4,1,4,5,4,4,4,4,4,1,4,4,4,4,3,2,2,2,2,2,3,6,5,5,76,NA,NA,NA,NA,NA,NA,NA
"KO1139923","2011","North Macedonia","MK","Never married and not living with partner","0","The open countryside","18-24","Upper secondary education (ISCED 3)","Female","Unemployed",1,2,1,1,5,4,1,4,4,4,3,4,2,1,4,4,3.25,1,1,1,1,1,6,6,6,100,NA,NA,NA,NA,NA,NA,NA
"KO1140006","2011","North Macedonia","MK","Widowed and not living with partner","2","The open countryside","65+","Lower secondary education (ISCED 2)","Male","Retired",1,2,5,5,5,4,4,4,4,4,1,4,3,4,4,2,2.25,3,3,3,3,3,5,5,5,60,NA,NA,NA,NA,NA,NA,NA
"KO1140107","2011","North Macedonia","MK","Married or living with partner","2","The open countryside","50-64","Upper secondary education (ISCED 3)","Male","Employed (includes on leave)",2,3,5,5,5,4,4,4,4,4,1,4,3,4,4,2,2.25,3,3,3,3,3,5,5,6,60,3,3,3,1,40,NA,40
"KO1140208","2011","North Macedonia","MK","Married or living with partner","1","The open countryside","50-64","Upper secondary education (ISCED 3)","Female","Homemaker",1,2,5,5,5,4,4,4,4,4,1,4,3,3,4,2,2.5,3,3,3,3,3,6,6,6,60,NA,NA,NA,NA,NA,NA,NA
"KO1140309","2011","North Macedonia","MK","Never married and not living with partner","0","The open countryside","18-24","Upper secondary education (ISCED 3)","Male","Employed (includes on leave)",1,5,5,4,5,4,4,4,4,4,1,4,4,2,4,2,2.5,2,2,2,2,2,5,5,6,80,4,4,5,1,45,NA,45
"KO1140410","2011","North Macedonia","MK","Married or living with partner","2","The open countryside","65+","Upper secondary education (ISCED 3)","Male","Retired",3,3,5,5,5,4,4,4,4,4,1,4,4,3,4,3,2.25,3,3,3,3,3,5,6,6,60,NA,NA,NA,NA,NA,NA,NA
"KO1140511","2011","North Macedonia","MK","Widowed and not living with partner","2","The open countryside","65+","Lower secondary education (ISCED 2)","Male","Retired",5,3,5,5,5,4,4,4,4,4,1,3,3,NA,NA,3,NA,3,3,3,3,3,4,5,5,60,NA,NA,NA,NA,NA,NA,NA
"KO1140612","2011","North Macedonia","MK","Never married and not living with partner","0","The open countryside","18-24","Upper secondary education (ISCED 3)","Female","Student",1,4,1,5,5,4,4,4,4,4,1,4,4,4,4,2,2,2,2,2,2,2,6,6,6,80,NA,NA,NA,NA,NA,NA,NA
"KO1140713","2011","North Macedonia","MK","Never married and not living with partner","0","The open countryside","18-24","Upper secondary education (ISCED 3)","Female","Unemployed",4,3,5,5,5,4,4,4,4,4,1,4,4,4,4,2,2,2,2,2,2,2,4,6,6,80,NA,NA,NA,NA,NA,NA,NA
"KO1142917","2011","North Macedonia","MK","Married or living with partner","2","The open countryside","35-49","Upper secondary education (ISCED 3)","Male","Employed (includes on leave)",5,4,4,4,5,4,3,4,4,4,2,4,3,2,3,2,3,2,2,2,2,2,5,6,6,80,2,3,3,2,8,NA,8
"KO1143009","2011","North Macedonia","MK","Married or living with partner","0","The open countryside","35-49","Tertiary education - first level (ISCED 5)","Male","Employed (includes on leave)",2,3,1,4,5,4,4,4,4,4,1,4,4,4,4,2,2,2,2,2,2,2,5,6,6,80,3,3,3,1,40,NA,40
"KO1143312","2011","North Macedonia","MK","Married or living with partner","2","The open countryside","50-64","Upper secondary education (ISCED 3)","Female","Retired",5,2,5,5,5,4,4,4,4,4,1,NA,2,2,4,2,NA,3,3,3,3,2,3,6,6,64,NA,NA,NA,NA,NA,NA,NA
"KO1147013","2011","North Macedonia","MK","Married or living with partner","3","The open countryside","35-49","Upper secondary education (ISCED 3)","Female","Employed (includes on leave)",1,4,1,3,5,4,4,4,4,4,1,4,4,4,4,2,2,2,2,2,2,2,5,5,5,80,1,2,3,2,40,NA,40
"KO1147215","2011","North Macedonia","MK","Never married and not living with partner","0","The open countryside","25-34","Tertiary education - first level (ISCED 5)","Male","Unemployed",4,3,1,4,5,4,3,4,4,4,2,4,4,3,2,2,2.75,2,2,2,2,1,4,4,6,84,NA,NA,NA,NA,NA,NA,NA
"KO1147316","2011","North Macedonia","MK","Married or living with partner","2","The open countryside","35-49","Upper secondary education (ISCED 3)","Female","Employed (includes on leave)",1,5,1,5,5,4,4,4,4,4,1,4,2,2,3,2,3.25,2,2,2,2,2,5,5,5,80,1,1,1,3,48,NA,48
"KO1147518","2011","North Macedonia","MK","Married or living with partner","3","The open countryside","25-34","Upper secondary education (ISCED 3)","Male","Employed (includes on leave)",1,2,1,1,5,4,4,4,4,4,1,4,4,4,4,2,2,2,2,2,2,2,5,5,5,80,3,3,3,1,40,NA,40
"KO1147720","2011","North Macedonia","MK","Married or living with partner","3","The open countryside","25-34","Lower secondary education (ISCED 2)","Female","Unemployed",1,2,1,5,5,4,4,4,4,4,1,4,3,4,4,2,2.25,2,2,2,2,2,4,4,4,80,NA,NA,NA,NA,NA,NA,NA
"KO1150209","2011","North Macedonia","MK","Widowed and not living with partner","2","The open countryside","35-49","Upper secondary education (ISCED 3)","Female","Unemployed",1,2,2,5,4,4,4,4,4,4,1,4,2,2,4,2,3,2,2,2,2,2,4,4,4,80,NA,NA,NA,NA,NA,NA,NA
"KO1150411","2011","North Macedonia","MK","Married or living with partner","2","The open countryside","35-49","Upper secondary education (ISCED 3)","Female","Employed (includes on leave)",4,4,2,5,5,4,4,4,4,4,1,5,2,5,5,1,1.75,1,1,3,2,3,4,6,6,80,3,3,3,1,48,NA,48
"KO1152413","2011","North Macedonia","MK","Widowed and not living with partner","3","The open countryside","65+","Upper secondary education (ISCED 3)","Male","Retired",5,4,5,3,5,4,4,4,2,4,3,5,3,4,4,1,2,2,2,2,2,2,5,4,6,80,NA,NA,NA,NA,NA,NA,NA
"KO1152514","2011","North Macedonia","MK","Married or living with partner","3","The open countryside","35-49","Upper secondary education (ISCED 3)","Female","Employed (includes on leave)",4,4,4,5,5,4,4,4,4,4,1,3,3,5,5,1,2,2,2,2,2,2,4,6,6,80,3,3,3,1,40,15,55
"KO1152615","2011","North Macedonia","MK","Widowed and not living with partner","3","The open countryside","65+","Lower secondary education (ISCED 2)","Male","Retired",8,4,5,5,5,4,4,4,4,4,1,4,1,4,5,1,2.5,2,2,2,2,3,6,3,3,76,NA,NA,NA,NA,NA,NA,NA
"KO1152716","2011","North Macedonia","MK","Never married and not living with partner","0","The open countryside","18-24","Upper secondary education (ISCED 3)","Female","Student",2,3,1,4,5,4,4,4,4,4,1,5,3,4,5,1,1.75,2,2,2,2,2,5,6,6,80,NA,NA,NA,NA,NA,NA,NA
"KO1152817","2011","North Macedonia","MK","Married or living with partner","2","The open countryside","65+","Lower secondary education (ISCED 2)","Male","Retired",5,2,5,5,5,4,4,4,4,4,1,5,3,4,4,1,2,2,2,2,2,2,6,6,6,80,NA,NA,NA,NA,NA,NA,NA
"KO1152918","2011","North Macedonia","MK","Married or living with partner","1","The open countryside","35-49","Upper secondary education (ISCED 3)","Male","Employed (includes on leave)",3,3,1,4,5,4,4,4,4,4,1,2,1,2,2,1,4.25,2,2,3,3,2,5,6,6,72,3,3,3,1,40,25,65
"KO1153010","2011","North Macedonia","MK","Married or living with partner","2","The open countryside","65+","Upper secondary education (ISCED 3)","Female","Retired",NA,3,5,5,5,4,4,4,4,4,1,4,2,2,4,2,3,2,2,2,2,2,6,6,6,80,NA,NA,NA,NA,NA,NA,NA
"KO1153111","2011","North Macedonia","MK","Widowed and not living with partner","2","The open countryside","35-49","Upper secondary education (ISCED 3)","Male","Employed (includes on leave)",1,4,4,5,5,4,4,4,4,4,1,1,1,1,3,2,4.5,3,3,3,3,3,4,4,4,60,1,1,1,3,46,NA,46
"KO1153212","2011","North Macedonia","MK","Married or living with partner","1","The open countryside","25-34","Lower secondary education (ISCED 2)","Female","Employed (includes on leave)",1,4,1,5,5,4,4,4,4,4,1,4,4,2,4,2,2.5,1,1,1,1,1,6,6,6,100,1,4,5,2,40,NA,40
"KO1153313","2011","North Macedonia","MK","Married or living with partner","3","The open countryside","65+","Lower secondary education (ISCED 2)","Female","Retired",7,2,5,5,5,4,4,4,4,4,1,4,3,4,4,1,2.25,2,2,2,2,2,6,6,6,80,NA,NA,NA,NA,NA,NA,NA
"KO1153414","2011","North Macedonia","MK","Married or living with partner","1","The open countryside","35-49","Upper secondary education (ISCED 3)","Male","Employed (includes on leave)",5,4,1,3,5,4,4,4,4,4,1,5,2,4,5,2,2,2,2,2,2,2,3,6,6,80,2,4,3,2,48,NA,48
"KO1153515","2011","North Macedonia","MK","Never married and not living with partner","0","The open countryside","18-24","Upper secondary education (ISCED 3)","Male","Student",6,4,1,2,5,4,4,4,3,4,2,4,2,4,2,1,3,1,1,1,1,1,5,6,6,100,NA,NA,NA,NA,NA,NA,NA
"KO1153616","2011","North Macedonia","MK","Married or living with partner","1","The open countryside","25-34","Tertiary education - first level (ISCED 5)","Female","Unemployed",4,3,1,4,5,4,4,4,4,4,1,4,3,3,3,1,2.75,2,2,2,3,2,5,6,6,76,NA,NA,NA,NA,NA,NA,NA
"KO1153717","2011","North Macedonia","MK","Married or living with partner","2","A village/small town","65+","Upper secondary education (ISCED 3)","Male","Retired",8,3,5,5,5,4,4,4,4,4,1,4,4,NA,4,2,NA,2,2,2,2,2,5,5,5,80,NA,NA,NA,NA,NA,NA,NA
"KO1153818","2011","North Macedonia","MK","Never married and not living with partner","0","A village/small town","18-24","Upper secondary education (ISCED 3)","Female","Student",8,4,1,5,5,4,4,4,4,4,1,4,3,3,3,3,2.75,1,1,1,1,1,6,6,6,100,NA,NA,NA,NA,NA,NA,NA
"KO1153919","2011","North Macedonia","MK","Married or living with partner","1","The open countryside","65+","Lower secondary education (ISCED 2)","Female","Retired",8,3,5,5,5,4,4,4,4,4,1,4,4,4,4,1,2,2,2,2,2,2,5,6,6,80,NA,NA,NA,NA,NA,NA,NA
"KO1154011","2011","North Macedonia","MK","Widowed and not living with partner","3","The open countryside","65+","Upper secondary education (ISCED 3)","Male","Retired",3,4,5,5,5,4,4,4,4,4,1,4,3,4,4,2,2.25,5,5,5,5,5,3,4,4,20,NA,NA,NA,NA,NA,NA,NA
"KO1154112","2011","North Macedonia","MK","Married or living with partner","2","The open countryside","65+","Upper secondary education (ISCED 3)","Male","Retired",1,3,5,5,5,4,4,4,4,4,1,4,2,3,4,4,2.75,5,5,4,4,4,3,5,5,32,NA,NA,NA,NA,NA,NA,NA
"KO1154213","2011","North Macedonia","MK","Married or living with partner","1","The open countryside","25-34","Lower secondary education (ISCED 2)","Male","Unemployed",2,1,1,5,5,4,4,4,4,4,1,4,4,3,4,3,2.25,2,2,2,2,3,5,6,6,76,NA,NA,NA,NA,NA,NA,NA
"KO1154314","2011","North Macedonia","MK","Married or living with partner","4","The open countryside","50-64","Upper secondary education (ISCED 3)","Male","Retired",1,2,5,5,5,4,4,4,4,4,1,4,4,3,4,2,2.25,3,3,3,4,3,4,5,5,56,NA,NA,NA,NA,NA,NA,NA
"KO1154415","2011","North Macedonia","MK","Married or living with partner","2","The open countryside","35-49","Upper secondary education (ISCED 3)","Male","Employed (includes on leave)",4,4,1,3,5,4,4,4,4,4,1,4,4,4,4,3,2,2,2,1,2,2,4,6,6,84,2,2,3,2,42,NA,42
"KO1154516","2011","North Macedonia","MK","Married or living with partner","2","The open countryside","35-49","Tertiary education - first level (ISCED 5)","Female","Employed (includes on leave)",3,3,4,5,5,4,4,4,4,4,1,4,3,3,4,2,2.5,3,3,3,4,4,4,5,5,52,2,3,4,2,40,NA,40
"KO1154617","2011","North Macedonia","MK","Married or living with partner","1","The open countryside","25-34","Upper secondary education (ISCED 3)","Female","Employed (includes on leave)",1,3,1,5,5,4,4,4,4,4,1,4,4,4,4,1,2,2,2,2,2,2,5,6,6,80,2,2,3,2,48,NA,48
"KO1154718","2011","North Macedonia","MK","Married or living with partner","2","The open countryside","50-64","Upper secondary education (ISCED 3)","Female","Unemployed",1,2,5,5,5,4,4,4,4,4,1,4,4,4,4,3,2,3,3,3,3,3,4,5,5,60,NA,NA,NA,NA,NA,NA,NA
"KO1154819","2011","North Macedonia","MK","Separated or divorced and not living with partner","0","The open countryside","25-34","Lower secondary education (ISCED 2)","Female","Homemaker",1,4,5,5,5,4,4,4,4,4,1,4,3,3,NA,2,NA,5,5,5,5,5,3,5,3,20,NA,NA,NA,NA,NA,NA,NA
"KO1154920","2011","North Macedonia","MK","Married or living with partner","2","The open countryside","35-49","Upper secondary education (ISCED 3)","Male","Employed (includes on leave)",9,2,1,3,4,4,4,4,4,4,1,4,4,4,4,2,2,2,2,2,2,2,5,6,6,80,3,4,4,1,40,NA,40
"KO1155012","2011","North Macedonia","MK","Married or living with partner","2","The open countryside","50-64","Upper secondary education (ISCED 3)","Male","Employed (includes on leave)",5,2,5,5,5,4,4,4,4,4,1,5,5,5,5,2,1,3,3,3,5,3,4,6,6,52,2,4,4,2,48,NA,48
